config_id,jobs,work,cores_used,own_bus,sum_bus,t_solo_ms,t_mix_ms,slowdown_actual,slowdown_pred,abs_error
589,"SUM:84:1,SUM:108:1,COPY:84:1",SUM_84_c1,5,32.0,96.9,19687,53308,2.708,2.689,0.019
589,"SUM:84:1,SUM:108:1,COPY:84:1",SUM_108_c1,1,32.0,96.9,25305,68588,2.71,2.689,0.022
589,"SUM:84:1,SUM:108:1,COPY:84:1",COPY_84_c1,0,32.9,96.9,38335,91995,2.4,2.875,0.476
590,"DOT:36:1,ERF:24:1,DOT:36:1,POW:24:1",DOT_36_c1,4,34.0,104.2,15880,46151,2.906,2.691,0.216
590,"DOT:36:1,ERF:24:1,DOT:36:1,POW:24:1",ERF_24_c1,5,21.2,104.2,25440,53382,2.098,2.05,0.049
590,"DOT:36:1,ERF:24:1,DOT:36:1,POW:24:1",DOT_36_c1,0,34.0,104.2,15880,46263,2.913,2.691,0.223
590,"DOT:36:1,ERF:24:1,DOT:36:1,POW:24:1",POW_24_c1,1,15.0,104.2,48124,70849,1.472,1.521,0.048
591,"XPY:48:1,TGAMMA:60:2,ERF:48:1",XPY_48_c1,4,44.9,74.1,24058,46010,1.912,1.821,0.092
591,"XPY:48:1,TGAMMA:60:2,ERF:48:1",TGAMMA_60_c2,"0,5",8.0,74.1,16972,17734,1.045,1.043,0.002
591,"XPY:48:1,TGAMMA:60:2,ERF:48:1",ERF_48_c1,1,21.2,74.1,50880,60149,1.182,1.565,0.383
592,"SQRTX:48:1,COPY:84:1",SQRTX_48_c1,5,19.9,52.8,36255,55991,1.544,1.368,0.176
592,"SQRTX:48:1,COPY:84:1",COPY_84_c1,1,32.9,52.8,38335,50962,1.329,1.633,0.304
593,"POW:12:1,XPY:48:1",POW_12_c1,0,15.0,59.9,23985,25806,1.076,1.154,0.078
593,"POW:12:1,XPY:48:1",XPY_48_c1,5,44.9,59.9,24058,31656,1.316,1.463,0.147
594,"ERF:12:1,ERF:24:1,XPY:48:1",ERF_12_c1,4,21.2,87.3,12734,14386,1.13,1.757,0.627
594,"ERF:12:1,ERF:24:1,XPY:48:1",ERF_24_c1,5,21.2,87.3,25440,60960,2.396,1.942,0.455
594,"ERF:12:1,ERF:24:1,XPY:48:1",XPY_48_c1,1,44.9,87.3,24058,50162,2.085,2.228,0.143
595,"COPY:60:1,ERF:48:1,SUM:132:1,ERF:12:1",COPY_60_c1,4,32.8,107.2,27398,91095,3.325,3.353,0.028
595,"COPY:60:1,ERF:48:1,SUM:132:1,ERF:12:1",ERF_48_c1,5,21.2,107.2,50880,96839,1.903,2.16,0.256
595,"COPY:60:1,ERF:48:1,SUM:132:1,ERF:12:1",SUM_132_c1,1,32.0,107.2,30946,75976,2.455,2.848,0.393
595,"COPY:60:1,ERF:48:1,SUM:132:1,ERF:12:1",ERF_12_c1,0,21.2,107.2,12734,34557,2.714,2.163,0.551
596,"TGAMMA:120:1,DOT:36:1,POW:36:2",TGAMMA_120_c1,1,4.0,67.3,67717,69630,1.028,1.032,0.003
596,"TGAMMA:120:1,DOT:36:1,POW:36:2",DOT_36_c1,0,34.0,67.3,15880,33162,2.088,1.761,0.328
596,"TGAMMA:120:1,DOT:36:1,POW:36:2",POW_36_c2,"4,5",29.3,67.3,36901,50461,1.367,1.343,0.025
597,"SUM:132:1,TGAMMA:12:1,DOT:36:1",SUM_132_c1,0,32.0,70.0,30946,51785,1.673,1.795,0.122
597,"SUM:132:1,TGAMMA:12:1,DOT:36:1",TGAMMA_12_c1,1,4.0,70.0,6773,7067,1.043,1.04,0.003
597,"SUM:132:1,TGAMMA:12:1,DOT:36:1",DOT_36_c1,5,34.0,70.0,15880,29779,1.875,1.749,0.126
598,"COPY:60:1,POW:24:1",COPY_60_c1,5,32.8,47.8,27398,37938,1.385,1.415,0.03
598,"COPY:60:1,POW:24:1",POW_24_c1,1,15.0,47.8,48124,54624,1.135,1.137,0.002
599,"DOT:36:1,TGAMMA:12:1",DOT_36_c1,1,34.0,38.0,15880,16525,1.041,1.0,0.041
599,"DOT:36:1,TGAMMA:12:1",TGAMMA_12_c1,4,4.0,38.0,6773,6855,1.012,1.0,0.012
600,"COPY:60:1,POW:12:2",COPY_60_c1,5,32.8,62.1,27398,55534,2.027,1.894,0.133
600,"COPY:60:1,POW:12:2",POW_12_c2,"0,1",29.3,62.1,12291,17482,1.422,1.24,0.183
601,"SUM:132:2,SQRTX:48:1,DOT:36:1",SUM_132_c2,"0,5",40.0,93.9,24731,53115,2.148,2.642,0.494
601,"SUM:132:2,SQRTX:48:1,DOT:36:1",SQRTX_48_c1,4,19.9,93.9,36255,69950,1.929,1.944,0.015
601,"SUM:132:2,SQRTX:48:1,DOT:36:1",DOT_36_c1,1,34.0,93.9,15880,40032,2.521,2.395,0.126
602,"COPY:84:1,SUM:84:1,DOT:84:1",COPY_84_c1,4,32.9,98.9,38335,92335,2.409,2.933,0.524
602,"COPY:84:1,SUM:84:1,DOT:84:1",SUM_84_c1,1,32.0,98.9,19687,64557,3.279,2.747,0.532
602,"COPY:84:1,SUM:84:1,DOT:84:1",DOT_84_c1,5,34.0,98.9,37041,89730,2.422,2.57,0.148
603,"ERF:48:1,POW:36:1,XPY:48:1,TGAMMA:60:1",ERF_48_c1,5,21.2,85.1,50880,86635,1.703,1.79,0.087
603,"ERF:48:1,POW:36:1,XPY:48:1,TGAMMA:60:1",POW_36_c1,1,15.0,85.1,72048,93135,1.293,1.395,0.102
603,"ERF:48:1,POW:36:1,XPY:48:1,TGAMMA:60:1",XPY_48_c1,0,44.9,85.1,24058,51404,2.137,2.076,0.06
603,"ERF:48:1,POW:36:1,XPY:48:1,TGAMMA:60:1",TGAMMA_60_c1,4,4.0,85.1,33855,35645,1.053,1.057,0.004
604,"XPY:48:1,TGAMMA:60:1,TGAMMA:60:1,COPY:84:1",XPY_48_c1,1,44.9,85.8,24058,48974,2.036,2.268,0.232
604,"XPY:48:1,TGAMMA:60:1,TGAMMA:60:1,COPY:84:1",TGAMMA_60_c1,4,4.0,85.8,33855,34406,1.016,1.047,0.031
604,"XPY:48:1,TGAMMA:60:1,TGAMMA:60:1,COPY:84:1",TGAMMA_60_c1,0,4.0,85.8,33855,34506,1.019,1.047,0.028
604,"XPY:48:1,TGAMMA:60:1,TGAMMA:60:1,COPY:84:1",COPY_84_c1,5,32.9,85.8,38335,94013,2.452,2.943,0.491
605,"ERF:12:2,DOT:84:1",ERF_12_c2,"4,5",40.0,74.0,6750,13076,1.937,1.71,0.227
605,"ERF:12:2,DOT:84:1",DOT_84_c1,1,34.0,74.0,37041,73838,1.993,1.96,0.033
606,"ERF:24:1,ERF:24:1,POW:36:1",ERF_24_c1,1,21.2,57.4,25440,35197,1.384,1.35,0.033
606,"ERF:24:1,ERF:24:1,POW:36:1",ERF_24_c1,4,21.2,57.4,25440,28381,1.116,1.278,0.163
606,"ERF:24:1,ERF:24:1,POW:36:1",POW_36_c1,5,15.0,57.4,72048,84563,1.174,1.184,0.01
607,"SUM:132:2,SUM:84:1",SUM_132_c2,"0,5",40.0,72.0,24731,45153,1.826,1.823,0.003
607,"SUM:132:2,SUM:84:1",SUM_84_c1,4,32.0,72.0,19687,57206,2.906,2.007,0.899
608,"SUM:108:3,POW:36:1",SUM_108_c3,"0,1,4",39.4,54.4,20537,25393,1.236,1.165,0.072
608,"SUM:108:3,POW:36:1",POW_36_c1,5,15.0,54.4,72048,112300,1.559,1.142,0.417
609,"POW:24:1,XPY:60:1,TGAMMA:12:1",POW_24_c1,5,15.0,64.2,48124,51696,1.074,1.188,0.113
609,"POW:24:1,XPY:60:1,TGAMMA:12:1",XPY_60_c1,4,45.2,64.2,29859,44429,1.488,1.591,0.103
609,"POW:24:1,XPY:60:1,TGAMMA:12:1",TGAMMA_12_c1,0,4.0,64.2,6773,6980,1.031,1.038,0.007
610,"SUM:108:2,ERF:12:1",SUM_108_c2,"0,1",40.0,61.2,20247,33446,1.652,1.419,0.233
610,"SUM:108:2,ERF:12:1",ERF_12_c1,5,21.2,61.2,12734,24934,1.958,1.435,0.523
611,"SUM:84:2,XPY:48:2",SUM_84_c2,"0,1",40.0,88.7,15752,40762,2.588,2.447,0.14
611,"SUM:84:2,XPY:48:2",XPY_48_c2,"4,5",48.7,88.7,22157,35005,1.58,1.642,0.063
612,"SQRTX:48:1,COPY:84:3",SQRTX_48_c1,4,19.9,53.1,36255,83553,2.305,1.267,1.038
612,"SQRTX:48:1,COPY:84:3",COPY_84_c3,"1,5,0",33.2,53.1,37936,49125,1.295,1.085,0.21
613,"SUM:108:1,COPY:60:2,POW:12:1",SUM_108_c1,1,32.0,80.2,25305,97997,3.873,2.197,1.675
613,"SUM:108:1,COPY:60:2,POW:12:1",COPY_60_c2,"0,5",33.2,80.2,27078,44866,1.657,1.827,0.171
613,"SUM:108:1,COPY:60:2,POW:12:1",POW_12_c1,4,15.0,80.2,23985,43505,1.814,1.35,0.464
614,"POW:36:2,XPY:60:1",POW_36_c2,"4,5",29.3,74.5,36901,56218,1.523,1.485,0.038
614,"POW:36:2,XPY:60:1",XPY_60_c1,0,45.2,74.5,29859,54687,1.832,1.904,0.073
615,"COPY:60:2,XPY:48:2",COPY_60_c2,"0,5",33.2,81.9,27078,57892,2.138,1.874,0.264
615,"COPY:60:2,XPY:48:2",XPY_48_c2,"4,1",48.7,81.9,22157,40917,1.847,1.53,0.317
616,"POW:36:1,COPY:84:1",POW_36_c1,0,15.0,47.9,72048,77505,1.076,1.061,0.015
616,"POW:36:1,COPY:84:1",COPY_84_c1,5,32.9,47.9,38335,53910,1.406,1.267,0.14
617,"SQRTX:12:1,COPY:60:1,POW:12:1,POW:24:1",SQRTX_12_c1,4,19.8,82.6,9078,15185,1.673,1.765,0.093
617,"SQRTX:12:1,COPY:60:1,POW:12:1,POW:24:1",COPY_60_c1,1,32.8,82.6,27398,79785,2.912,2.59,0.322
617,"SQRTX:12:1,COPY:60:1,POW:12:1,POW:24:1",POW_12_c1,5,15.0,82.6,23985,40578,1.692,1.401,0.291
617,"SQRTX:12:1,COPY:60:1,POW:12:1,POW:24:1",POW_24_c1,0,15.0,82.6,48124,59487,1.236,1.376,0.139
618,"ERF:48:1,SUM:132:1",ERF_48_c1,5,21.2,53.2,50880,68144,1.339,1.365,0.025
618,"ERF:48:1,SUM:132:1",SUM_132_c1,1,32.0,53.2,30946,42205,1.364,1.518,0.155
619,"DOT:84:1,DOT:84:1",DOT_84_c1,5,34.0,68.0,37041,62342,1.683,1.672,0.011
619,"DOT:84:1,DOT:84:1",DOT_84_c1,0,34.0,68.0,37041,62422,1.685,1.672,0.013
620,"POW:24:1,TGAMMA:12:3",POW_24_c1,5,15.0,26.9,48124,48164,1.001,1.0,0.001
620,"POW:24:1,TGAMMA:12:3",TGAMMA_12_c3,"1,4,0",11.9,26.9,2268,2269,1.0,1.0,0.0
621,"DOT:84:2,POW:12:1",DOT_84_c2,"0,1",40.1,55.1,31407,47899,1.525,1.148,0.377
621,"DOT:84:2,POW:12:1",POW_12_c1,5,15.0,55.1,23985,40864,1.704,1.164,0.54
622,"ERF:48:2,SQRTX:12:2",ERF_48_c2,"0,5",40.0,78.6,26996,43506,1.612,1.847,0.235
622,"ERF:48:2,SQRTX:12:2",SQRTX_12_c2,"4,1",38.6,78.6,4659,8717,1.871,1.955,0.084
623,"ERF:48:1,TGAMMA:60:1,SQRTX:48:1,ERF:24:1",ERF_48_c1,1,21.2,66.3,50880,83475,1.641,1.523,0.118
623,"ERF:48:1,TGAMMA:60:1,SQRTX:48:1,ERF:24:1",TGAMMA_60_c1,0,4.0,66.3,33855,34674,1.024,1.032,0.008
623,"ERF:48:1,TGAMMA:60:1,SQRTX:48:1,ERF:24:1",SQRTX_48_c1,4,19.9,66.3,36255,42572,1.174,1.447,0.273
623,"ERF:48:1,TGAMMA:60:1,SQRTX:48:1,ERF:24:1",ERF_24_c1,5,21.2,66.3,25440,41782,1.642,1.523,0.12
624,"SUM:108:1,COPY:60:1,ERF:24:1",SUM_108_c1,5,32.0,86.0,25305,38246,1.511,2.219,0.708
624,"SUM:108:1,COPY:60:1,ERF:24:1",COPY_60_c1,0,32.8,86.0,27398,85775,3.131,2.745,0.386
624,"SUM:108:1,COPY:60:1,ERF:24:1",ERF_24_c1,4,21.2,86.0,25440,66467,2.613,1.875,0.738
625,"COPY:84:2,SQRTX:12:2",COPY_84_c2,"0,5",33.2,71.8,37931,57596,1.518,1.597,0.079
625,"COPY:84:2,SQRTX:12:2",SQRTX_12_c2,"4,1",38.6,71.8,4659,10493,2.252,1.728,0.524
626,"DOT:36:1,SUM:108:1,XPY:60:2",DOT_36_c1,1,34.0,115.0,15880,56229,3.541,2.853,0.688
626,"DOT:36:1,SUM:108:1,XPY:60:2",SUM_108_c1,4,32.0,115.0,25305,104878,4.145,3.046,1.099
626,"DOT:36:1,SUM:108:1,XPY:60:2",XPY_60_c2,"0,5",49.0,115.0,27541,50042,1.817,2.067,0.25
627,"ERF:48:2,SUM:108:2",ERF_48_c2,"0,5",40.0,80.0,26996,51286,1.9,1.888,0.012
627,"ERF:48:2,SUM:108:2",SUM_108_c2,"4,1",40.0,80.0,20247,34514,1.705,2.122,0.417
628,"TGAMMA:60:1,COPY:60:1,ERF:48:1",TGAMMA_60_c1,1,4.0,58.0,33855,35070,1.036,1.028,0.008
628,"TGAMMA:60:1,COPY:60:1,ERF:48:1",COPY_60_c1,5,32.8,58.0,27398,50514,1.844,1.648,0.196
628,"TGAMMA:60:1,COPY:60:1,ERF:48:1",ERF_48_c1,0,21.2,58.0,50880,57334,1.127,1.288,0.161
629,"TGAMMA:12:2,ERF:12:2",TGAMMA_12_c2,"0,1",8.0,48.0,3394,3438,1.013,1.0,0.013
629,"TGAMMA:12:2,ERF:12:2",ERF_12_c2,"4,5",40.0,48.0,6750,7112,1.054,1.0,0.054
630,"COPY:60:2,ERF:24:2",COPY_60_c2,"4,5",33.2,73.2,27078,41495,1.532,1.636,0.103
630,"COPY:60:2,ERF:24:2",ERF_24_c2,"0,1",40.0,73.2,13494,31372,2.325,1.687,0.638
631,"SUM:108:2,ERF:24:2",SUM_108_c2,"0,5",40.0,80.0,20247,35120,1.735,2.122,0.387
631,"SUM:108:2,ERF:24:2",ERF_24_c2,"4,1",40.0,80.0,13494,25073,1.858,1.888,0.03
632,"XPY:48:2,ERF:48:2",XPY_48_c2,"4,5",48.7,88.7,22157,31644,1.428,1.642,0.214
632,"XPY:48:2,ERF:48:2",ERF_48_c2,"0,1",40.0,88.7,26996,70657,2.617,2.146,0.472
633,"TGAMMA:60:1,XPY:60:1,ERF:24:1,ERF:12:1",TGAMMA_60_c1,5,4.0,91.6,33855,35642,1.053,1.063,0.01
633,"TGAMMA:60:1,XPY:60:1,ERF:24:1,ERF:12:1",XPY_60_c1,1,45.2,91.6,29859,64076,2.146,2.211,0.065
633,"TGAMMA:60:1,XPY:60:1,ERF:24:1,ERF:12:1",ERF_24_c1,4,21.2,91.6,25440,44008,1.73,1.903,0.174
633,"TGAMMA:60:1,XPY:60:1,ERF:24:1,ERF:12:1",ERF_12_c1,0,21.2,91.6,12734,22055,1.732,1.903,0.171
634,"POW:24:2,SQRTX:12:1",POW_24_c2,"4,5",29.3,49.1,24606,25242,1.026,1.0,0.026
634,"POW:24:2,SQRTX:12:1",SQRTX_12_c1,0,19.8,49.1,9078,10460,1.152,1.219,0.067
635,"TGAMMA:12:2,TGAMMA:120:1,ERF:48:1",TGAMMA_12_c2,"0,1",8.0,33.2,3394,3401,1.002,1.0,0.002
635,"TGAMMA:12:2,TGAMMA:120:1,ERF:48:1",TGAMMA_120_c1,4,4.0,33.2,67717,67941,1.003,1.0,0.003
635,"TGAMMA:12:2,TGAMMA:120:1,ERF:48:1",ERF_48_c1,5,21.2,33.2,50880,52227,1.026,1.0,0.026
636,"TGAMMA:60:1,SUM:108:1",TGAMMA_60_c1,1,4.0,36.0,33855,33998,1.004,1.0,0.004
636,"TGAMMA:60:1,SUM:108:1",SUM_108_c1,0,32.0,36.0,25305,26555,1.049,1.0,0.049
637,"ERF:12:1,SUM:84:1,SUM:108:1",ERF_12_c1,1,21.2,85.2,12734,24843,1.951,1.86,0.09
637,"ERF:12:1,SUM:84:1,SUM:108:1",SUM_84_c1,0,32.0,85.2,19687,32067,1.629,2.198,0.569
637,"ERF:12:1,SUM:84:1,SUM:108:1",SUM_108_c1,5,32.0,85.2,25305,66992,2.647,2.352,0.295
638,"SUM:108:2,TGAMMA:120:2",SUM_108_c2,"4,1",40.0,48.0,20247,23646,1.168,1.0,0.168
638,"SUM:108:2,TGAMMA:120:2",TGAMMA_120_c2,"0,5",8.0,48.0,33894,35346,1.043,1.0,0.043
639,"SQRTX:12:2,SUM:84:1",SQRTX_12_c2,"4,1",38.6,70.6,4659,7638,1.639,1.688,0.049
639,"SQRTX:12:2,SUM:84:1",SUM_84_c1,5,32.0,70.6,19687,34840,1.77,1.964,0.195
640,"ERF:48:2,ERF:24:1",ERF_48_c2,"0,5",40.0,61.2,26996,36925,1.368,1.332,0.036
640,"ERF:48:2,ERF:24:1",ERF_24_c1,1,21.2,61.2,25440,36906,1.451,1.435,0.016
641,"XPY:60:1,COPY:60:3",XPY_60_c1,4,45.2,78.4,29859,101751,3.408,1.97,1.438
641,"XPY:60:1,COPY:60:3",COPY_60_c3,"0,5,1",33.2,78.4,27096,38618,1.425,1.778,0.353
642,"POW:12:1,POW:36:1",POW_12_c1,4,15.0,30.0,23985,24387,1.017,1.0,0.017
642,"POW:12:1,POW:36:1",POW_36_c1,0,15.0,30.0,72048,73269,1.017,1.0,0.017
643,"SUM:108:1,POW:24:1,SQRTX:12:1,POW:12:1",SUM_108_c1,1,32.0,81.8,25305,65008,2.569,2.265,0.304
643,"SUM:108:1,POW:24:1,SQRTX:12:1,POW:12:1",POW_24_c1,4,15.0,81.8,48124,62438,1.297,1.359,0.061
643,"SUM:108:1,POW:24:1,SQRTX:12:1,POW:12:1",SQRTX_12_c1,5,19.8,81.8,9078,15719,1.732,1.827,0.095
643,"SUM:108:1,POW:24:1,SQRTX:12:1,POW:12:1",POW_12_c1,0,15.0,81.8,23985,31268,1.304,1.359,0.055
644,"XPY:60:1,SQRTX:12:1,TGAMMA:60:1",XPY_60_c1,5,45.2,69.0,29859,52055,1.743,1.674,0.069
644,"XPY:60:1,SQRTX:12:1,TGAMMA:60:1",SQRTX_12_c1,4,19.8,69.0,9078,10608,1.169,1.491,0.322
644,"XPY:60:1,SQRTX:12:1,TGAMMA:60:1",TGAMMA_60_c1,0,4.0,69.0,33855,34576,1.021,1.035,0.014
645,"TGAMMA:12:2,XPY:48:1",TGAMMA_12_c2,"4,1",8.0,52.9,3394,3443,1.014,1.005,0.009
645,"TGAMMA:12:2,XPY:48:1",XPY_48_c1,5,44.9,52.9,24058,27564,1.146,1.328,0.182
646,"COPY:60:1,POW:24:1,SUM:108:1",COPY_60_c1,5,32.8,79.8,27398,86980,3.175,2.495,0.68
646,"COPY:60:1,POW:24:1,SUM:108:1",POW_24_c1,1,15.0,79.8,48124,88347,1.836,1.383,0.453
646,"COPY:60:1,POW:24:1,SUM:108:1",SUM_108_c1,0,32.0,79.8,25305,38721,1.53,2.055,0.525
647,"SUM:108:1,COPY:84:1,XPY:60:1,ERF:24:1",SUM_108_c1,4,32.0,131.3,25305,96630,3.819,3.47,0.349
647,"SUM:108:1,COPY:84:1,XPY:60:1,ERF:24:1",COPY_84_c1,0,32.9,131.3,38335,117287,3.06,4.138,1.078
647,"SUM:108:1,COPY:84:1,XPY:60:1,ERF:24:1",XPY_60_c1,1,45.2,131.3,29859,83665,2.802,3.097,0.295
647,"SUM:108:1,COPY:84:1,XPY:60:1,ERF:24:1",ERF_24_c1,5,21.2,131.3,25440,74375,2.924,2.541,0.382
648,"ERF:12:1,ERF:12:1,DOT:36:2",ERF_12_c1,1,21.2,82.5,12734,31421,2.467,1.775,0.692
648,"ERF:12:1,ERF:12:1,DOT:36:2",ERF_12_c1,4,21.2,82.5,12734,31412,2.467,1.775,0.692
648,"ERF:12:1,ERF:12:1,DOT:36:2",DOT_36_c2,"0,5",40.1,82.5,13460,20322,1.51,1.942,0.433
649,"SUM:84:1,COPY:84:1,ERF:48:1,COPY:60:1",SUM_84_c1,1,32.0,118.9,19687,76539,3.888,3.19,0.698
649,"SUM:84:1,COPY:84:1,ERF:48:1,COPY:60:1",COPY_84_c1,4,32.9,118.9,38335,123488,3.221,3.689,0.468
649,"SUM:84:1,COPY:84:1,ERF:48:1,COPY:60:1",ERF_48_c1,0,21.2,118.9,50880,133805,2.63,2.322,0.307
649,"SUM:84:1,COPY:84:1,ERF:48:1,COPY:60:1",COPY_60_c1,5,32.8,118.9,27398,82715,3.019,3.782,0.763
650,"SQRTX:12:1,XPY:60:1",SQRTX_12_c1,4,19.8,65.0,9078,15951,1.757,1.627,0.131
650,"SQRTX:12:1,XPY:60:1",XPY_60_c1,0,45.2,65.0,29859,37443,1.254,1.719,0.465
651,"DOT:84:1,DOT:36:1,DOT:84:1",DOT_84_c1,0,34.0,102.0,37041,118381,3.196,2.646,0.55
651,"DOT:84:1,DOT:36:1,DOT:84:1",DOT_36_c1,4,34.0,102.0,15880,50646,3.189,2.646,0.544
651,"DOT:84:1,DOT:36:1,DOT:84:1",DOT_84_c1,1,34.0,102.0,37041,65882,1.779,2.438,0.659
652,"TGAMMA:60:1,DOT:36:1,TGAMMA:12:1,COPY:84:1",TGAMMA_60_c1,4,4.0,74.9,33855,34609,1.022,1.036,0.014
652,"TGAMMA:60:1,DOT:36:1,TGAMMA:12:1,COPY:84:1",DOT_36_c1,5,34.0,74.9,15880,32733,2.061,2.074,0.013
652,"TGAMMA:60:1,DOT:36:1,TGAMMA:12:1,COPY:84:1",TGAMMA_12_c1,0,4.0,74.9,6773,6928,1.023,1.036,0.013
652,"TGAMMA:60:1,DOT:36:1,TGAMMA:12:1,COPY:84:1",COPY_84_c1,1,32.9,74.9,38335,85754,2.237,2.522,0.285
653,"TGAMMA:12:1,SQRTX:12:1,TGAMMA:60:1",TGAMMA_12_c1,5,4.0,27.8,6773,6763,0.999,1.0,0.001
653,"TGAMMA:12:1,SQRTX:12:1,TGAMMA:60:1",SQRTX_12_c1,0,19.8,27.8,9078,9143,1.007,1.0,0.007
653,"TGAMMA:12:1,SQRTX:12:1,TGAMMA:60:1",TGAMMA_60_c1,4,4.0,27.8,33855,33788,0.998,1.0,0.002
654,"SQRTX:12:1,ERF:12:1",SQRTX_12_c1,4,19.8,41.0,9078,9308,1.025,1.016,0.009
654,"SQRTX:12:1,ERF:12:1",ERF_12_c1,5,21.2,41.0,12734,13216,1.038,1.016,0.022
655,"SUM:108:2,SUM:108:2",SUM_108_c2,"4,5",40.0,80.0,20247,40061,1.979,2.122,0.143
655,"SUM:108:2,SUM:108:2",SUM_108_c2,"0,1",40.0,80.0,20247,40152,1.983,2.122,0.139
656,"SUM:132:1,SUM:84:1",SUM_132_c1,1,32.0,64.0,30946,52131,1.685,1.89,0.206
656,"SUM:132:1,SUM:84:1",SUM_84_c1,5,32.0,64.0,19687,33226,1.688,1.89,0.203
657,"POW:24:1,XPY:48:1",POW_24_c1,1,15.0,59.9,48124,51444,1.069,1.154,0.085
657,"POW:24:1,XPY:48:1",XPY_48_c1,0,44.9,59.9,24058,31740,1.319,1.463,0.143
658,"SUM:132:1,SUM:84:1,TGAMMA:120:1,DOT:84:1",SUM_132_c1,5,32.0,102.0,30946,95386,3.082,2.804,0.279
658,"SUM:132:1,SUM:84:1,TGAMMA:120:1,DOT:84:1",SUM_84_c1,1,32.0,102.0,19687,60636,3.08,2.804,0.276
658,"SUM:132:1,SUM:84:1,TGAMMA:120:1,DOT:84:1",TGAMMA_120_c1,0,4.0,102.0,67717,71243,1.052,1.069,0.017
658,"SUM:132:1,SUM:84:1,TGAMMA:120:1,DOT:84:1",DOT_84_c1,4,34.0,102.0,37041,75704,2.044,2.462,0.418
659,"DOT:84:1,SQRTX:48:1,POW:36:1",DOT_84_c1,5,34.0,68.9,37041,60302,1.628,1.837,0.209
659,"DOT:84:1,SQRTX:48:1,POW:36:1",SQRTX_48_c1,1,19.9,68.9,36255,70007,1.931,1.635,0.296
659,"DOT:84:1,SQRTX:48:1,POW:36:1",POW_36_c1,4,15.0,68.9,72048,79517,1.104,1.224,0.12
660,"XPY:60:1,POW:24:1,SUM:84:1,SUM:84:1",XPY_60_c1,4,45.2,124.2,29859,95871,3.211,2.92,0.29
660,"XPY:60:1,POW:24:1,SUM:84:1,SUM:84:1",POW_24_c1,0,15.0,124.2,48124,108149,2.247,1.7,0.548
660,"XPY:60:1,POW:24:1,SUM:84:1,SUM:84:1",SUM_84_c1,1,32.0,124.2,19687,54324,2.759,3.304,0.544
660,"XPY:60:1,POW:24:1,SUM:84:1,SUM:84:1",SUM_84_c1,5,32.0,124.2,19687,54384,2.762,3.304,0.541
661,"ERF:12:3,TGAMMA:12:1",ERF_12_c3,"4,5,1",45.6,49.6,5919,6705,1.133,1.0,0.133
661,"ERF:12:3,TGAMMA:12:1",TGAMMA_12_c1,0,4.0,49.6,6773,6912,1.021,1.014,0.006
662,"DOT:84:1,POW:12:1,SQRTX:12:1",DOT_84_c1,1,34.0,68.8,37041,73254,1.978,1.799,0.178
662,"DOT:84:1,POW:12:1,SQRTX:12:1",POW_12_c1,5,15.0,68.8,23985,32088,1.338,1.302,0.036
662,"DOT:84:1,POW:12:1,SQRTX:12:1",SQRTX_12_c1,4,19.8,68.8,9078,10011,1.103,1.468,0.365
663,"COPY:84:1,SUM:108:1,DOT:84:1,POW:12:1",COPY_84_c1,0,32.9,113.9,38335,132251,3.45,3.638,0.189
663,"COPY:84:1,SUM:108:1,DOT:84:1,POW:12:1",SUM_108_c1,4,32.0,113.9,25305,109479,4.326,3.078,1.249
663,"COPY:84:1,SUM:108:1,DOT:84:1,POW:12:1",DOT_84_c1,1,34.0,113.9,37041,91821,2.479,2.772,0.293
663,"COPY:84:1,SUM:108:1,DOT:84:1,POW:12:1",POW_12_c1,5,15.0,113.9,23985,39529,1.648,1.61,0.038
664,"COPY:84:1,POW:12:1,ERF:24:1,DOT:36:1",COPY_84_c1,1,32.9,103.1,38335,132375,3.453,3.346,0.107
664,"COPY:84:1,POW:12:1,ERF:24:1,DOT:36:1",POW_12_c1,0,15.0,103.1,23985,32838,1.369,1.513,0.144
664,"COPY:84:1,POW:12:1,ERF:24:1,DOT:36:1",ERF_24_c1,4,21.2,103.1,25440,46792,1.839,2.035,0.195
664,"COPY:84:1,POW:12:1,ERF:24:1,DOT:36:1",DOT_36_c1,5,34.0,103.1,15880,53504,3.369,2.661,0.708
665,"ERF:12:1,ERF:12:2",ERF_12_c1,0,21.2,61.2,12734,18455,1.449,1.435,0.014
665,"ERF:12:1,ERF:12:2",ERF_12_c2,"4,5",40.0,61.2,6750,9212,1.365,1.332,0.033
666,"ERF:24:1,DOT:84:1,POW:24:1",ERF_24_c1,4,21.2,70.2,25440,47601,1.871,1.646,0.225
666,"ERF:24:1,DOT:84:1,POW:24:1",DOT_84_c1,0,34.0,70.2,37041,65931,1.78,1.877,0.097
666,"ERF:24:1,DOT:84:1,POW:24:1",POW_24_c1,1,15.0,70.2,48124,53863,1.119,1.234,0.115
667,"SUM:132:2,POW:24:2",SUM_132_c2,"0,1",40.0,69.3,24731,42526,1.72,1.722,0.002
667,"SUM:132:2,POW:24:2",POW_24_c2,"4,5",29.3,69.3,24606,35827,1.456,1.382,0.074
668,"SQRTX:48:1,ERF:48:1,COPY:84:1,SQRTX:48:1",SQRTX_48_c1,5,19.9,93.9,36255,62974,1.737,1.944,0.207
